crm,Y0901,Y0902,Y0903,Y0904,Y0905,Y0906,Y0907,Y0908,Y0909,Y0910,Y0911,Y0912,Y1001,Y1002,Y1003,Y1004,Y1005,Y1006,Y1007,Y1008,Y1009,Y1010,Y1011,Y1012,Y1101,Y1102,Y1103,Y1104,Y1105,Y1106,Y1107,Y1108,Y1109,Y1110,Y1111,Y1112,Y1201,Y1202,Y1203,Y1204,Y1205,Y1206,Y1207,Y1208,Y1209,Y1210,Y1211,Y1212,Y1301,Y1302,Y1303,Y1304,Y1305,Y1306,Y1307,Y1308,Y1309,Y1310,Y1311,Y1312,Y1401,Y1402,Y1403,Y1404,Y1405,Y1406,Y1407,Y1408,Y1409,Y1410,Y1411,Y1412,Y1501,Y1502,Y1503,Y1504,Y1505,Y1506,Y1507,Y1508,Y1509,Y1510,Y1511,Y1512,Y1601,Y1602,Y1603,Y1604,Y1605,Y1606,Y1607,Y1608,Y1609,Y1610,Y1611,Y1612,Y1701,Y1702,Y1703,Y1704,Y1705,Y1706,Y1707,Y1708,Y1709,Y1710,Y1711,Y1712,Y1801,Y1802,Y1803,Y1804,Y1805,Y1806,Y1807
1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13034,17744,-100,16519,29342,15087,16703,3941,-545,21753,9510,1880,5431,12500,23821,42349,7407,23008,8924,25740,4662,21032,16690,12340,6794,9824,9489,21265,8879,2815,30025,13938,-5486,9887,11205,,,,-25790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816,,,848,1215,1098,449,,1348,,2809,,,718,1423,2546,,974,,,449,,,487,,,,,2910,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809,1844,16662,35245,12089,5561,13880,17651,7033,,6605,4076,16482,10133,14902,12501,9178,8456,19466,16256,388,20915,16070,14394,4487,9814,14973,27739,10247,22855,21310,21874,15125,12642,21181,10530,150,16124,16151,16214,14969,7661,5446,6170,5164,14457,7109,8090,4036,6155,16252,17327,15780,13787,13332,20683,2298,12887,7369,3596,3194,25077,9190,6941,13782,19385,19429,23574,2947,8491,11789,22880,20383,20029,3193,8488,31471,29271
1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,11706,20008,28397,28767,23225,14404,29171,20347,25932,30803,29638,33724,28802,45912,39308,34553,4019,38712,26072,10294,38516,27691,29521,28272,-13063,29025,43022,36605,-14611,5904,11368,42893,16710,26564,13863,2879,7367,20973,13282,16019,39065,16557,25206,9224,7478,31394,20132,10577,17018,47803,16850,25216,38860,23124,30966,32512,19072,23370,16380,26965,18021,30269,17126,42302,11436,21572,19025,21371,26561,28765,14485,33662,38847,33715,9589,48794,25369,499
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987,11695,32811,23491,24726,19730,16658,24059,19778,14612,21513,7219,25464,17948,39616,27861,25592,19617,38340,13530,12867,21543,17294,14221,21140,7975,31300,33013,25173,21595,12298,8886,12260,8553,19060,2808,10259,7717,9228,8209,9185,24710,25265,11327,16008,44519,280,8489,555,10771,24004,20899,20824,26234,3591,8291,14037,19879,19882,16932,17763,23991,7786,12987,15381,14273,23675,-1003,16282,5693,19377,14932,498,22776,2198,24378,-998,-1598
1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,9890,4045,,5795,6493,1527,3884,3846,,2616,4734,6401,-681,8954,9534,-400,3727,849,3859,5614,8219,18209,9605,,6088,3298,-3570,5816,2418,-2377,,,3178,,-3178,,,,1420,1323,,1365,,,1518,3178,,-1360,7441,-1836,959,3498,,,6095,1299,-3897,,,,,,,,,,,,,,,,,,,,
1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,,,8684,9523,452,5143,12275,2983,6677,10262,6351,10582,5460,3299,2885,10502,9972,2975,-3812,5406,2516,4034,5132,29,2665,6388,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,28931,23616,14159,14435,19045,26237,19915,22295,18432,13669,22594,14486,26813,25004,17700,26441,30509,28456,16632,12585,15657,14010,19995,29616,20436,27992,24073,13250,31200,19126,38746,31493,29658,21592,32770,32872,31716,33170,25228,40608,23250,36991,17391,36857,12945,29443,19713,29952,22729,35345,11103,27368,31562,22577,24473,25067,31760,25120,12489,30069,39557,28067,28770,18180,32567,41759,30115,47049,34662,11690,38463,20676,25670,31767,50845,33863,42653
1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113810,13731,,27619,28622,65942,-14011,25429,16933,20023,47795,74763,33236,36216,49465,5389,15887,16592,38379,54692,38341,18892,45857,19201,56802,50223,69766,30807,47816,28814,43852,-730,-3531,-1523,,,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5256,25604,20303,12134,18623,19024,27212,30313,10221,18820,23311,22729,28118,17520,1283,32281,37513,11542,19111,26928,21164,16303,17872,22448,21963,18536,30927,23839,15473,20155,8900,24363,20743,17303,10546,17283,24725,8892,26334,26581,18048,-4985,29390,16243,35584,34650,26111,15452,26079,10105,43425,15268,20384,39634,17329,38977,19428,52223,35759,11063,50648,35729,47753,20179,29043,28273,25254,47699,29933,10536,20677,48072,36814,28317,53595,40208,37563,41906,25852
1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809,18570,2334,9500,13114,8208,9654,10686,10529,1965,15660,15539,24478,24369,16791,6289,17266,22930,15407,27056,19502,7732,8561,13077,28974,21772,15160,25066,7076,5651,23903,14213,36443,13183,10080,21033,12842,40608,12476,20626,27381,13534,15289,22197,33189,9787,24307,21048,16579,34241,8192,8089,25679,22879,28574,25873,13484,20176,26424,22231,9192,23178,14380,14583,26572,25271,38567,15683,25975,9092,23075,28176,19578,45550,53343,8391
1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779,-4759,,,,2398,2398,,,,728,,-364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7195,1716,14738,3087,7645,11262,14750,5214,,18557,-1181,20204,10694,-5776,7125,4976,11910,11937,6203,-2616,9179,-1158,6356,4507,4696,16625,9512,2876,7016,15946,-3169,13197,8204,-5238,5852,,13564,11038,22878,22283,5737,19631,15358,10763,15726,13291,27648,-15035,21565,4514,2021,8388,13386,9192,17683,21879,18984,9786,1899,1398,2998,-1002,15184,2796,9792,4994,22178,19281,3494,21379,2598,2598,18083,15285,5293,15087,12887
1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,1817,11236,11619,2828,3061,8079,11723,-862,7973,2353,5867,11419,2245,18723,9769,14498,6932,8116,15329,4645,4682,12194,13652,-7758,7297,15140,1114,11022,2974,3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,,,,1515,,,,,,,,,,,,,2932,1098,3434,9307,1238,2827,3516,-980,10646,8349,3385,-300,3535,10826,7091,2118,11860,-1441,-580,4082,2467,11605,-3924,-3495,,,1589,,,698,,,-698,,749,549,,,,,,,,,,,,,,,,2598,,2598,-2598,-2598,,,
1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15950,-520,,2405,2913,325,11700,-1469,,4639,2405,4843,4290,16445,17388,1658,750,2213,12585,4883,-503,6926,3569,11711,14481,5808,24462,-6546,4615,5467,15121,7425,6643,2080,1175,1794,6684,3218,6141,2292,-276,653,7431,2984,26219,568,-2149,2940,-2624,10123,7914,-6996,4293,2603,10552,5081,1840,2490,6646,1310,5028,10706,8519,2501,1391,1476,7300,2784,6850,5400,3876
1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,5138,5792,8669,7572,12788,-2497,9144,8102,-2559,,718,2991,5816,-55,2535,7586,812,-3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977,1634,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11572,4676,18266,8594,21642,11212,9592,898,17388,19117,10903,7205,7054,13919,13410,6356,6356,2108,7455,10910,-3178,4696,14358,8852,197,9173,9761,5013,8855,8812,-4796,549,3567,795,8831,2419,1518,10981,7803,1660,5455,3178,14301,13666,-5957,5017,2098,12608,11429,9113,27276,6396,7992,17584,-1398,15588,14788,14884,8592,13389,10492,13689,2598,17386,14388,4396,6994,6994,15386,15588,-2598,6095,10491,7794,13588,6495
1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812,2255,4931,8303,16996,11147,8236,1273,5298,7681,16415,8121,8346,10706,5343,11758,11042,5511,12321,23357,3920,11005,10143,3501,12510,12139,6691,9546,12592,-601,7710,7875,9536,6509,685,21642,10079,7990,4873,17757,12835,16433,13830,17917,8209,16027,8419,12086,19270,8885,20671,26671,9889,13685,10599,15382,22696,26475,19274,11087,11483,6288,19180,7693,21877,7453,22867,11989,16637,29169,5992,12485,12388,12082,16081,17780
1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508,8086,14073,6973,16102,4830,7890,11916,10162,6132,1562,22656,6947,17280,12359,13630,10807,13816,12442,8702,7001,17278,17291,10731,12646,16560,2437,9467,5052,9462,23164,9408,3080,-879,-3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4494,7495,10410,6114,2777,8390,4398,4195,3723,3907,10615,854,2116,6638,6374,1284,2454,-63,6821,1957,1518,4554,6594,8109,1637,5875,-414,8908,4662,2657,2316,2435,2136,5872,2717,5854,6473,3178,3614,6117,13961,5494,4914,14381,1616,4643,2217,10769,4012,9792,1200,1697,4594,4594,13388,6291,3594,99,1398,8689,14687,-901,1398,6594,9887,4392,2796,5495,12786,4693,18678,8292,3494,6693,1596
1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6738,8498,19423,17421,13753,12396,9564,18531,11216,19049,2302,12088,12565,20367,29387,10588,3320,6149,8691,13292,9151,9520,8027,27852,7084,20637,12259,20833,10359,26563,9997,16252,7573,6734,19518,19126,13658,12829,12688,12390,33547,16161,35899,12710,22775,21397,11303,30823,23342,9228,34770,6394,4297,13689,12586,19288,22681,15587,7294,23079,23278,22083,11570,20683,18287,18883,21381,7492,25480,6891,5896,22458,11591,36966,10792,6996
1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7699,15578,18384,26688,1383,7991,3271,21555,5152,6386,10030,20918,22167,28019,28118,16715,-131,16323,13165,-337,6513,19744,28962,779,31067,11713,1887,14495,30074,32278,3336,2172,7331,18279,19038,23809,10621,4795,29475,18624,7521,21469,18678,3059,6924,16097,21810,33965,-819,20828,18629,42553,4843,22773,40003,-6893,26968,17100,29467,51300,9029,15787,17981,18280,14780,23477,12338,23627,18680,16331,33616,29571,20128,28269,30371
1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15322,9247,16614,12562,22264,24051,12044,-7796,26069,20459,26582,39997,32600,7636,9578,11297,22012,12956,22878,16940,23004,17146,29596,31857,15602,38013,11859,22849,10329,31583,14216,21315,38735,-4957,28756,24259,3920,22668,36958,20694,15411,24022,7976,10309,14532,-3561,43743,19026,14824,32861,15688,5344,20980,18821,19244,26677,29278,14786,9990,18490,19279,46962,4092,21180,17682,13889,25778,52261,29576,12193,32996,-7493,-4297,,-2598
1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16778,4494,5717,10160,13241,6811,3282,7889,11343,19199,-1498,27544,2864,11113,9018,16553,8845,24963,6572,7407,25577,24309,22177,7170,13978,18755,17849,13567,16715,6150,2567,17677,32656,19406,18226,17052,9971,14357,5480,6193,14972,9882,14145,13882,6121,21267,11544,7580,12529,8586,13085,14581,23472,12386,15481,28568,26472,23725,20477,10390,30968,6893,26970,21075,20182,26172,28671,12584,14883,49055,23078,22677,16884,31568,17282
1453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049,2252,12862,37944,-2398,13282,1910,-1376,8574,33508,6861,4477,11812,12670,13612,20125,14958,14886,19724,4426,14510,6376,22323,21440,9956,23417,29277,24358,41441,39627,20959,19425,13085,-2291,35754,24912,-661,26271,14139,3956,15448,14572,5196,9244,3756,4596,5613,1398,,45461,25576,31270,16284,31972,9093,31172,13489,11688,12794,13089,33971,23580,17485,27673,23380,41167,41166,21984,34772,35366,28772,32471,27974,30075,27727
1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998,,-781,4541,4204,19796,-6875,,15506,8913,4229,18261,13478,7175,9291,2773,14742,-53,357,6655,26261,24760,20423,27696,3463,12916,28450,39385,4861,7020,28504,36594,-10793,9316,11010,29390,40090,-19652,26620,26550,1049,26194,-1993,42072,1234,5504,50263,8433,24019,-699,23079,3897,31275,15588,6297,64649,-19184,12990,29575,33875,51960,-27879,23382,35073,3097,25980,11691,18186,-5196,,,,-1299,,
1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15617,12727,22959,21973,10392,27573,12281,10332,17099,28597,20749,14526,6975,20563,7992,4777,14541,1958,11485,5411,12775,6826,13555,18688,9133,5516,13916,4033,5920,5203,11410,978,7123,5674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817,22755,37172,13215,6725,29836,17315,7030,24883,11531,20536,20067,14572,14394,10179,3857,8129,26917,9568,16743,22945,19335,18192,14287,6476,,-978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14436,7691,12538,13170,6837,16983,19871,11323,10435,9370,10838,12658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11716,19701,23057,48171,6690,21888,41955,25266,60206,35224,41488,27899,21928,36199,35198,15752,25433,23016,28426,38441,33295,35405,29074,38102,39874,35882,17069,22688,35066,32472,6680,23042,60189,34201,13815,51776,32444,22085,24639,30478,23873,17706,12266,24107,39583,17257,6928,59228,24673,28215,20875,18428,35762,41756,23158,29571,37261,3294,37152,30070,32868,30367,24277,36759,23576,28964,35364,29673,13680,32666,38362,30867,10089
1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7658,8562,3297,2256,-3896,-7194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18480,22899,13678,36573,20209,11608,15458,21443,46289,37226,14400,26922,36394,17076,12202,31997,31287,31288,33524,20526,42299,34554,16591,20579,14784,26013,26380,31627,38132,28652,30891,19968,33103,14177,14311,23734,20782,6838,36594,21534,2494,10834,6904,22801,30156,24488,25500,42045,-6001,11892,12537,26575,7490,28771,14800,11261,20399,14763,47101,46261,4550,26783,21178,35922,-16485,-1298,-4396,-2598,,,,,
1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,4959,,2247,5594,7581,2417,6630,13571,11064,17529,-4758,2596,11369,9798,3866,12197,17689,5248,619,5896,5387,14127,10839,17121,22963,1185,10010,6167,466,9471,500,16804,529,10743,4953,8526,15856,8745,2197,12642,10043,299,4660,10490,8784,8189,15482,9333,8907,6724,7392,17627,7291,3195,8291,22172,1098,6334,22774,9588,18540,10686,6291,18220,10386,9389,11684,13586,9889,11889,10488,15184
1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181,4052,1972,-580,1726,5388,4961,2071,2052,1535,,1634,2234,6785,4855,4188,2674,13343,10180,13535,16325,26088,10313,33381,10802,48424,32300,32884,36716,22919,29853,24364,18166,25313,11496,25856,40153,6932,9266,13410,30403,3808,26202,26728,25969,40691,29165,14079,23573,38055,27004,40056,41657,27307,47948,38257,32368,40257,18080,22673,21073,22374,40758,16979,15380,24511,17341,27970,36361,48750,35160,22976
1470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8233,,,,,20,,,,,,,,2517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7970,-2870,1217,-160,3488,-2695,-7872,29511,32557,11555,-5944,3039,26234,21554,13408,5168,-10077,70563,26867,-10123,28445,7978,19740,1060,8288,13928,22723,-221,20307,1937,2709,16266,-6085,10972,18327,-2622,12486,24513,10095,143,21224,16912,-3457,25691,1015,14081,53844,-22721,301,7395,32063,7271,13880,6196,2491,30865,26687,6789,20473,3595,7987,27265,9483,4994,3698,4095,10499,10587,15480,-5093
1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6969,3698,3845,17949,25615,19272,45078,16487,16876,7710,30595,15097,33158,32001,20171,16835,16936,18852,16098,11336,18138,21579,22488,22289,18250,28269,34205,13153,-1773,40789,14174,15532,27169,14155,4966,14832,12387,18012,37326,16733,12180,13113,28580,27598,29773,10867,32820,20083,28719,39062,39413,38063,1797,22478,9190,8989,27173,25571,27793,31765,22777,35605,73237,3394,9092,24779,6994,24377,23476,23778
1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24271,13832,6262,29663,20735,27472,39691,28414,21814,9134,39183,25936,28216,64046,-4750,32162,12435,41888,48416,54941,40180,24641,18380,13651,59873,26274,27022,24310,,-8539,-3805,,,-1158,,,,,,,,,,,-528,,,,,,,,,,,,,,,,,,,,,,,,,
1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7741,617,3654,8147,1836,15095,8554,21463,-364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,,1647,,2349,,6695,3094,1885,1625,3640,,,683,2438,-1625,4850,1850,1666,786,,-520,1625,8914,423,9918,5881,4640,3456,6219,1868,3996,13773,1947,4515,1077,5095,735,,1370,1402,-949,7800,6991,3854,-163,542,8276,2416,1177,-2473,4899,1127,-392,1537,9378,5570,,3235,7073,-300,3228,2650,1183,-1875,1308,4700,3000,6680,
1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6262,,10507,6648,9109,3415,10191,7192,7592,12188,13310,4355,13013,3920,5915,13435,8872,9826,11104,5014,5172,11941,12951,12115,11154,7993,5418,6976,4369,14024,6114,12773,13732,5976,11413,3518,-518,10292,10355,5705,3978,4497,5216,7715,15374,1198,6296,6194,3596,9790,10788,9441,10393,3097,3822,7242,11889,3596,11165,14012,17179,5799,4688,3097,12287,10190,23378,8291,,
1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,,3394,2196,1498,3294,549,1796,-698,2745,2247,1098,-1098,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996,3400,15571,56492,20172,48076,26135,15547,4834,30983,22912,25999,19389,-407,8184,12230,30982,20256,16040,37818,20909,22348,4203,20544,14629,30074,13542,8995,16160,29502,37232,30592,11,9582,25636,29774,3891,8719,13870,497,42304,5507,33594,35316,14457,34148,17231,26372,25973,38684,21175,22382,49680,-2004,15083,15178,29222,23872,32966,16475,6895,12086,33960,41659,23576,42350,6093,1190,18973
1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698,21213,27826,45597,56782,36845,25677,27807,45912,31470,37346,58968,14996,15639,23201,53921,58408,48258,45254,38130,36678,40592,37626,66803,25506,40415,42093,23773,84137,50489,50762,29757,22629,23098,32532,43647,54236,23481,50442,31677,52647,45512,33609,19128,23481,36663,39568,14188,-9592,-1299,-2598,,,,,,,,,,,,,,,,,,
1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13007,-1573,7088,14072,11304,9437,14572,1462,9537,2527,18137,2117,6631,13345,11340,9165,5672,11428,11822,2166,5877,5305,9674,12611,7644,18537,14666,11492,12933,8427,15489,4130,8294,7861,6356,23965,10510,-2887,11969,4236,6636,12288,12747,5571,4895,19032,1596,14036,5396,16386,9390,11889,21433,6594,4693,15685,8990,10487,6893,23978,7992,6895,3596,3497,18780,11489,10790,-1600,21483
1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,11080,16679,17559,1455,916,14516,8427,8427,18789,6683,20799,22678,-4322,-4962,3929,19752,10642,5740,-112,17104,12562,10805,5333,10734,12072,7632,7864,10533,12066,9514,13035,9502,10248,4790,5870,9637,5640,3357,2896,4055,12347,7093,18582,-3398,5792,13487,1099,2598,7991,3001,18186,1996,598,399,16586,6392,8593,10990,-800,6594,5393,1398,6994,18384,-5196,3996,4234
1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998,6176,6693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734,13032,3331,25117,18989,24552,26007,31868,15524,15423,22470,9327,20490,4665,9978,20768,25345,28707,33075,17676,15913,18807,12377,31483,25849,15612,21062,4703,27847,18062,24081,14526,24406,15927,18854,35199,28522,6590,12822,17510,10682,28742,17121,44825,24370,38341,36563,27629,31169,16328,15982,14083,15587,18181,22082,29169,16130,24270,39304,35560,6488,15883,19649,26672,30867,10387,33666,21279,17084
1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24928,163,260,9933,9555,1320,1203,7215,-520,4030,2529,12204,5330,8873,6013,5850,5618,10368,7966,11757,13577,1950,4550,4216,5604,4440,2946,-2414,7862,4729,98,2192,6024,785,4018,10084,,3617,6984,147,,1657,,1223,1864,655,4550,849,896,1396,601,,,,,,,,,,,,,,
1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42538,33389,20032,4760,19663,40904,22583,28587,10267,16557,24167,34286,13873,28797,31451,49364,26374,18461,20450,42667,22345,4765,27020,11683,19338,24932,18965,28117,9199,7645,13491,-4609,21024,20870,33975,14005,10861,11140,-7785,30923,53605,21198,22883,10393,30372,15170,18681,28486,22279,44164,12486,3000,-16586,-5794,-1299,,-399,,,,,,,,,
1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,2653,14597,9575,20905,18194,22345,15636,11294,20586,7850,15798,23820,17965,10934,25675,14143,15836,15162,15945,18357,22770,10737,10224,24303,21079,12007,11455,12818,33254,-7180,8783,22962,12621,6427,22050,16308,11105,29243,27792,25068,28461,5890,1994,7339,4295,26589,7309,-495,5594,6591,12635,17134,8689,13935,5575,8019,23400,9789,8422,14181,15134,1997,16186,398,-701
1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198,12468,14584,22873,4322,20690,20380,10297,16663,34664,17531,15122,18851,12950,9540,25147,11538,5072,18055,21006,9811,16212,19867,1217,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13034,10707,8892,8902,7352,14649,12952,10431,6313,5148,9387,10849,7945,19085,9181,10698,3527,7652,7012,7552,10948,1480,12379,7192,-1518,5093,7151,3594,13923,1149,5893,4432,1214,2751,3173,2316,-2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3134,7009,4064,1647,1498,2097,1817,1158,3685,1538,1518,3310,4705,5594,1633,721,3178,6182,-3415,,3937,978,9250,-1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-647,,3831,9252,6037,7182,2597,856,1517,5962,9595,6664,2856,1018,4872,6272,-1398,4042,4622,2917,-1798,,,3355,1239,-1398,,,17718,2810,-7733,13576,6248,1943,4056,9216,11594,7191,-72,-2590,,-1498,,,399,,,2598,2598,4396,,1798,,,,1798,3196,,,,,,,,
